"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Otañez, Michel",671305,"OAK","SL","Slider",2,5,"247",41.1,"54","0.151","0.17","0.169",52.2,46.3,28.4,"0.117","0.168","0.135",25
"Ramirez, Emmanuel",642629,"MIA","FF","4-Seam Fastball",-1.4,-3,"198",53.4,"54","0.34","0.702","0.457",13.4,11.1,14,"0.339","0.586","0.425",50
"Flexen, Chris",623167,"CWS","ST","Sweeper",-2.3,-5,"209",7.5,"54","0.346","0.462","0.353",26.9,22.2,14.1,"0.234","0.288","0.243",29.3
"Ort, Kaleb",672391,"HOU","FF","4-Seam Fastball",0,0,"203",55.5,"54","0.173","0.481","0.284",25.2,35.2,28.8,"0.227","0.426","0.294",39.4
"Vásquez, Randy",681190,"SD","CH","Changeup",-3.1,-6,"210",12.4,"54","0.365","0.615","0.446",12.2,7.4,5.6,"0.327","0.555","0.389",37.5
"Horn, Bailey",690544,"BOS","ST","Sweeper",0.7,1,"181",59.7,"54","0.224","0.388","0.285",20.7,14.8,20.5,"0.256","0.379","0.288",27.3
"Varland, Gus",681402,"CWS","FF","4-Seam Fastball",1.7,4,"253",55.6,"54","0.25","0.313","0.297",22.7,24.1,17.6,"0.214","0.303","0.276",37.1
"Sale, Chris",519242,"ATL","SI","Sinker",-2.4,-5,"205",7.3,"54","0.375","0.646","0.465",13.1,5.6,8.1,"0.353","0.526","0.416",35.6
"Devenski, Chris",606965,"TB","CH","Changeup",0.8,2,"253",47.5,"54","0.163","0.245","0.258",36.4,27.8,15.2,"0.197","0.369","0.283",38.2
"Cousins, Jake",664776,"NYY","SI","Sinker",0.8,2,"217",33.7,"54","0.162","0.27","0.347",9.5,11.1,13.6,"0.266","0.397","0.417",35.5
"Stripling, Ross",548389,"OAK","FC","Cutter",1,2,"216",15.9,"54","0.245","0.367","0.291",15.6,11.1,16.7,"0.314","0.512","0.384",36.4
"Cole, Gerrit",543037,"NYY","FC","Cutter",-0.5,-1,"243",15.8,"54","0.32","0.56","0.399",22,18.5,16.7,"0.28","0.479","0.352",37.5
"Maldonado, Anthony",687424,"MIA","SL","Slider",-1.5,-3,"184",62,"53","0.333","0.51","0.375",38.1,18.9,18.5,"0.266","0.41","0.307",24.4
"Stratton, Chris",608717,"KC","CU","Curveball",0,0,"220",22.1,"53","0.174","0.283","0.249",25.8,28.3,19.2,"0.213","0.309","0.279",28.1
"Suter, Brent",608718,"CIN","SI","Sinker",-0.1,0,"214",20.9,"53","0.239","0.478","0.342",16.8,13.2,13.2,"0.319","0.487","0.38",45
"Verlander, Justin",434378,"HOU","CU","Curveball",-1.2,-4,"346",21.9,"53","0.34","0.56","0.404",22,20.8,12,"0.276","0.436","0.328",28.2
"Singer, Brady",663903,"KC","ST","Sweeper",-3.1,-5,"153",5.2,"53","0.327","0.571","0.407",34.3,24.5,20.3,"0.236","0.419","0.311",38.9
"Soriano, George",666277,"MIA","FF","4-Seam Fastball",0.8,2,"223",43,"53","0.167","0.286","0.285",19.6,15.1,12.9,"0.219","0.334","0.32",42.9
"Spiers, Carson",686730,"CIN","CH","Changeup",-6.7,-13,"188",12.1,"53","0.396","0.774","0.486",19.8,13.2,15.6,"0.34","0.598","0.4",37
"Kerkering, Orion",689147,"PHI","SI","Sinker",1.6,3,"165",15.2,"53","0.213","0.255","0.279",16,24.5,26,"0.21","0.253","0.26",41.2
"Severino, Luis",622663,"NYM","CH","Changeup",-3.2,-7,"217",7.5,"53","0.358","0.66","0.432",18.6,17,13.4,"0.304","0.591","0.38",40.9
"Montero, Keider",672456,"DET","CU","Curveball",-2.9,-5,"177",11.5,"53","0.269","0.615","0.374",22.9,18.9,16.1,"0.222","0.449","0.291",33.3
"Banda, Anthony",607455,"LAD","SI","Sinker",1.7,3,"189",24.4,"53","0.267","0.289","0.301",12.1,7.5,18.2,"0.282","0.375","0.335",41.9
"Blach, Ty",621389,"COL","FC","Cutter",-0.6,-1,"155",13.7,"53","0.275","0.51","0.339",20.9,5.7,9.7,"0.305","0.536","0.359",40.8
"Minter, A.J.",621345,"ATL","FF","4-Seam Fastball",1.5,4,"249",47.7,"53","0.208","0.396","0.298",20,11.3,10.5,"0.242","0.483","0.344",35.7
"Molina, Anthony",683627,"COL","CH","Changeup",-0.1,0,"235",22.4,"53","0.229","0.375","0.274",26.2,20.8,12.9,"0.237","0.346","0.271",33.3
"Banda, Anthony",607455,"LAD","SL","Slider",1.8,4,"219",28.3,"53","0.154","0.25","0.17",51.3,49.1,29.9,"0.132","0.208","0.145",18.5
"Gore, MacKenzie",669022,"WSH","CH","Changeup",-1.1,-3,"277",9.3,"53","0.28","0.48","0.369",51.2,26.4,20.9,"0.229","0.386","0.289",19.4
"Ferguson, Tyler",621053,"OAK","SI","Sinker",3.5,6,"181",22.1,"52","0.068","0.136","0.197",20.7,11.5,13.3,"0.265","0.361","0.339",42.1
"Burr, Ryan",621114,"TOR","FF","4-Seam Fastball",0.1,0,"224",39.3,"52","0.256","0.465","0.373",22.4,25,21.3,"0.2","0.389","0.327",53.3
"Woodford, Jake",663765,"PIT","ST","Sweeper",-2.1,-4,"174",28.2,"52","0.26","0.5","0.37",27.2,26.9,19.2,"0.229","0.411","0.289",33.3
"Hurter, Brant",676428,"DET","ST","Sweeper",-0.8,-2,"198",30.7,"52","0.184","0.388","0.266",37,40.4,28.8,"0.144","0.267","0.206",17.9
"Anderson, Nick",623433,"KC","SI","Sinker",0.8,1,"148",25.8,"52","0.261","0.391","0.316",18.8,15.4,16.7,"0.287","0.405","0.339",30.8
"Wood, Alex",622072,"OAK","SL","Slider",-0.4,-1,"238",31.5,"52","0.205","0.25","0.277",28.8,30.8,18.4,"0.149","0.253","0.252",25
"Núñez, Dedniel",673380,"NYM","FF","4-Seam Fastball",2,5,"248",47.6,"52","0.235","0.373","0.288",25.2,17.3,16.7,"0.27","0.452","0.316",33.3
"Garrett, Reed",657585,"NYM","FC","Cutter",1.3,3,"232",23.7,"52","0.304","0.5","0.379",34.2,17.3,37.5,"0.279","0.44","0.343",42.1
"Povich, Cade",700249,"BAL","CH","Changeup",-1.9,-3,"151",10.9,"52","0.25","0.542","0.38",23.5,21.2,22.9,"0.226","0.431","0.297",34.2
"Megill, Tylor",656731,"NYM","FC","Cutter",-2,-4,"194",14.2,"52","0.326","0.565","0.403",27,9.6,16.1,"0.3","0.584","0.402",42.9
"Poche, Colin",621363,"TB","SL","Slider",0.3,1,"173",31.9,"52","0.2","0.36","0.273",36.8,34.6,27.3,"0.209","0.36","0.26",43.8
"Kelly, Merrill",518876,"AZ","FF","4-Seam Fastball",-1.7,-4,"233",20.4,"52","0.26","0.54","0.384",19.6,25,21,"0.255","0.638","0.386",59.5
"Voth, Austin",608723,"SEA","ST","Sweeper",-0.1,0,"230",23.6,"52","0.22","0.56","0.354",29.5,23.1,19.7,"0.236","0.463","0.312",31.6
"Soriano, José",667755,"LAA","FF","4-Seam Fastball",-2.4,-6,"254",14.6,"52","0.356","0.622","0.472",10.3,15.4,10.3,"0.287","0.53","0.393",59.5
"Black, Mason",696131,"SF","FF","4-Seam Fastball",-2.4,-5,"209",31.5,"52","0.333","0.548","0.427",23.1,26.9,15.6,"0.316","0.589","0.44",48.3
"Boyd, Matthew",571510,"CLE","FF","4-Seam Fastball",0.8,2,"259",38.7,"52","0.209","0.349","0.305",23.8,28.8,22.1,"0.225","0.324","0.302",44.8
"Blackburn, Paul",621112,"NYM","ST","Sweeper",1.2,2,"201",16.6,"52","0.163","0.245","0.215",28.4,21.2,15.5,"0.212","0.339","0.253",17.9
"Miller, Bobby",676272,"LAD","CH","Changeup",0,0,"210",19.9,"52","0.13","0.217","0.213",41,42.3,26.2,"0.129","0.177","0.199",25
"Kelly, Zack",677161,"BOS","FC","Cutter",-0.6,-1,"209",21.9,"52","0.277","0.574","0.39",21.9,11.5,22.2,"0.295","0.522","0.382",46.3
"Brasier, Ryan",518489,"LAD","SL","Slider",-2.9,-4,"154",41.2,"52","0.286","0.592","0.353",25.6,23.1,17.6,"0.244","0.463","0.292",52.5
"Hudson, Dakota",641712,"COL","CU","Curveball",0.7,2,"257",17,"52","0.13","0.217","0.213",33,32.7,15.5,"0.168","0.296","0.256",27.6
"Suter, Brent",608718,"CIN","CH","Changeup",-0.6,-1,"202",19.8,"52","0.196","0.314","0.259",26.6,17.3,11.5,"0.262","0.359","0.291",16.7
"Chirinos, Yonny",630023,"MIA","SI","Sinker",-6.9,-11,"153",29.7,"52","0.522","0.826","0.611",12.7,5.8,8.6,"0.364","0.602","0.445",46.5
"Domínguez, Seranthony",622554,"BAL","SI","Sinker",-1.4,-3,"189",17.8,"51","0.333","0.467","0.46",9.5,3.9,8,"0.295","0.485","0.379",46.5
"Minter, A.J.",621345,"ATL","FC","Cutter",0.5,1,"180",34.5,"51","0.229","0.458","0.314",34,35.3,26.9,"0.199","0.338","0.259",30
"Martin, Davis",663436,"CWS","CH","Changeup",-1.5,-3,"176",19.7,"51","0.34","0.4","0.335",20.4,17.6,15.5,"0.304","0.491","0.352",48.8
"Winn, Keaton",676775,"SF","FF","4-Seam Fastball",-1.3,-3,"223",26.3,"51","0.214","0.5","0.339",27.2,29.4,20.3,"0.189","0.384","0.305",51.7
"Voth, Austin",608723,"SEA","CU","Curveball",1.4,3,"184",18.9,"51","0.12","0.2","0.148",47.7,43.1,25.3,"0.159","0.249","0.186",25
"Gonzales, Marco",594835,"PIT","CH","Changeup",-0.7,-1,"139",25.5,"51","0.298","0.447","0.345",31,25.5,22,"0.27","0.393","0.31",28.6
"Keuchel, Dallas",572971,"MIL","SI","Sinker",-2,-4,"175",56.8,"51","0.422","0.667","0.491",15.2,9.8,16.7,"0.345","0.499","0.392",43.9
"Cease, Dylan",656302,"SD","CU","Curveball",-0.5,-1,"251",7.9,"51","0.28","0.44","0.328",28.6,31.4,21.9,"0.308","0.563","0.371",34.3
"Rosenberg, Kenny",670046,"LAA","FF","4-Seam Fastball",-1.6,-3,"196",48.6,"51","0.341","0.568","0.431",19,9.8,10,"0.326","0.584","0.432",48.7
"Rodriguez, Grayson",680570,"BAL","CU","Curveball",0.1,0,"291",15.5,"51","0.26","0.38","0.285",24.1,19.6,14.5,"0.267","0.39","0.292",32.5
"Holmes, Clay",605280,"NYY","SL","Slider",1.8,5,"250",23,"51","0.133","0.289","0.225",40.7,39.2,22,"0.17","0.368","0.27",38.5
"Uceta, Edwin",670955,"TB","FF","4-Seam Fastball",2.5,7,"269",40,"51","0.133","0.178","0.192",36.9,45.1,25.6,"0.121","0.179","0.186",34.8
"Domínguez, Seranthony",622554,"BAL","SL","Slider",-1.8,-4,"232",21.8,"51","0.25","0.708","0.396",33.9,23.5,14.5,"0.223","0.505","0.319",37.8
"Hendricks, Kyle",543294,"CHC","CU","Curveball",1.3,3,"279",13.1,"51","0.22","0.3","0.236",24.4,27.5,15.6,"0.259","0.38","0.284",33.3
"Booser, Cam",592155,"BOS","ST","Sweeper",1.2,2,"164",23.6,"50","0.196","0.283","0.205",32.6,28,20,"0.187","0.303","0.222",22.9
"Irvin, Cole",608344,"MIN","FC","Cutter",-0.7,-1,"193",10.9,"50","0.327","0.551","0.381",18.1,12,18.8,"0.326","0.591","0.396",48.8
"Kelly, Merrill",518876,"AZ","SI","Sinker",-2.9,-5,"158",13.8,"50","0.378","0.644","0.462",9.1,18,16.7,"0.391","0.632","0.465",44.4
"Miller, Bryce",682243,"SEA","ST","Sweeper",0.5,1,"233",8.5,"50","0.245","0.408","0.288",17.9,12,11.8,"0.245","0.369","0.274",27.9
"Crouse, Hans",668968,"LAA","SI","Sinker",2.4,5,"217",49.7,"50","0.108","0.135","0.261",28.3,26,30.2,"0.167","0.307","0.332",29.2
"Lovelady, Richard",663992,"TB","SI","Sinker",-0.3,0,"181",34.3,"50","0.286","0.357","0.349",13.3,10,13.2,"0.259","0.305","0.322",40.5
"Hoeing, Bryan",663773,"SD","FS","Split-Finger",3.3,5,"161",20.6,"50","0.1","0.16","0.112",38.5,44,27.2,"0.183","0.301","0.207",25
"Tinoco, Jesus",622786,"MIA","SI","Sinker",1.6,3,"195",30.3,"50","0.289","0.333","0.306",12.7,8,10.5,"0.303","0.396","0.347",36.6
"Abbott, Andrew",671096,"CIN","CU","Curveball",-1.5,-4,"270",11.6,"50","0.327","0.653","0.416",17.9,12,18.8,"0.286","0.507","0.345",41.9
"Thompson, Keegan",624522,"CHC","FF","4-Seam Fastball",0.1,0,"202",37.5,"50","0.195","0.439","0.36",27,24,20,"0.21","0.463","0.359",41.4
"Vodnik, Victor",680767,"COL","CH","Changeup",2.1,5,"222",16.6,"50","0.13","0.152","0.16",29.5,20,12.2,"0.177","0.239","0.218",43.2
"Ferguson, Caleb",657571,"HOU","SV","Slurve",0.3,1,"190",20.2,"50","0.265","0.286","0.291",32.2,30,25.4,"0.211","0.261","0.217",20.6
"López, Jorge",605347,"CHC","FF","4-Seam Fastball",1.5,2,"159",19.8,"50","0.239","0.478","0.334",16.5,26,24.5,"0.236","0.482","0.335",54.5
"Sandoval, Patrick",663776,"LAA","FF","4-Seam Fastball",-2.4,-6,"230",15.9,"49","0.39","0.537","0.452",15.3,14.3,11.1,"0.265","0.471","0.378",44.1
"Blackburn, Paul",621112,"NYM","SI","Sinker",-3.9,-6,"165",13.6,"49","0.478","0.674","0.512",9.5,14.3,16.7,"0.345","0.477","0.377",30.8
"Detmers, Reid",672282,"LAA","CU","Curveball",-3.4,-8,"227",14.6,"49","0.37","0.804","0.503",21.6,26.5,25.5,"0.276","0.441","0.333",33.3
"Toussaint, Touki",657053,"CWS","FS","Split-Finger",-4,-7,"183",37.3,"49","0.366","0.512","0.452",24.7,18.4,17.3,"0.237","0.3","0.308",37.5
"Hendricks, Kyle",543294,"CHC","FF","4-Seam Fastball",-1.8,-5,"272",12.7,"49","0.237","0.553","0.411",20.9,24.5,14.6,"0.24","0.559","0.415",53.8
"Yarbrough, Ryan",642232,"TOR","FF","4-Seam Fastball",-1,-3,"266",17.6,"49","0.275","0.525","0.399",17.5,14.3,10,"0.299","0.543","0.415",38.2
"Singer, Brady",663903,"KC","FF","4-Seam Fastball",-2.2,-7,"327",11,"49","0.326","0.609","0.427",19.3,10.2,6.8,"0.345","0.649","0.432",45.2
"Black, Mason",696131,"SF","SI","Sinker",-0.5,-1,"193",29.1,"49","0.326","0.535","0.402",9,16.3,21.1,"0.265","0.439","0.343",47.2
"Roycroft, Chris",688297,"STL","FF","4-Seam Fastball",2,4,"194",32.6,"49","0.158","0.184","0.232",33,36.7,23.4,"0.134","0.164","0.216",13
"Eflin, Zach",621107,"BAL","CH","Changeup",0.6,1,"148",6,"49","0.188","0.354","0.248",10.5,2,2.6,"0.263","0.425","0.296",25
"Irvin, Jake",663623,"WSH","FC","Cutter",-0.2,0,"200",6.6,"49","0.283","0.522","0.362",20.2,8.2,8.9,"0.292","0.567","0.384",45.2
"Morgan, Eli",669212,"CLE","CH","Changeup",2.2,3,"153",23.7,"49","0.188","0.313","0.223",23.7,20.4,15.4,"0.215","0.29","0.23",21.1
"Kimbrel, Craig",518886,"BAL","CU","Curveball",0.1,0,"278",28.9,"49","0.261","0.283","0.274",34,22.4,23.9,"0.248","0.34","0.273",36.1
"Birdsong, Hayden",806185,"SF","SL","Slider",-0.4,-1,"254",18.3,"49","0.244","0.512","0.38",49.1,36.7,30,"0.183","0.317","0.293",52.2
"Sears, JP",676664,"OAK","SL","Slider",-0.6,-2,"241",8.4,"49","0.217","0.565","0.338",28.7,20.4,18.2,"0.226","0.541","0.337",45.9
"Banks, Tanner",621383,"PHI","ST","Sweeper",1.4,2,"174",14.8,"49","0.196","0.261","0.238",27.9,28.6,24.6,"0.155","0.194","0.19",14.7
"Phillips, Tyler",663969,"PHI","ST","Sweeper",-2.7,-5,"169",29.2,"49","0.311","0.511","0.381",32.9,24.5,21.4,"0.236","0.399","0.305",36.4
"Montero, Rafael",606160,"HOU","CH","Changeup",-1.6,-3,"159",23.3,"49","0.273","0.409","0.34",12.2,8.2,7.4,"0.338","0.55","0.401",34.1
"Marte, Yunior",628708,"PHI","SL","Slider",-2,-4,"201",41.7,"49","0.341","0.614","0.44",23.5,10.2,9.4,"0.347","0.602","0.434",47.5
"Montero, Rafael",606160,"HOU","FF","4-Seam Fastball",-1.1,-3,"310",45.4,"49","0.238","0.619","0.403",25,16.3,8.7,"0.237","0.496","0.366",50
"Estévez, Carlos",608032,"PHI","SL","Slider",2,5,"231",28.1,"48","0.196","0.37","0.243",26.8,22.9,17.7,"0.198","0.273","0.214",27.8
"Mears, Nick",683232,"MIL","CU","Curveball",-3.8,-7,"177",17.2,"48","0.37","0.522","0.433",32.5,31.3,19,"0.24","0.397","0.304",29
"Skenes, Paul",694973,"PIT","ST","Sweeper",2.2,5,"212",10,"48","0.104","0.188","0.143",22.6,45.8,21.4,"0.119","0.213","0.142",26.9
"Freeland, Kyle",607536,"COL","CH","Changeup",-1.7,-4,"206",11.6,"48","0.333","0.6","0.416",17.3,4.2,8.3,"0.36","0.721","0.472",39.5
"Santana, Dennis",642701,"PIT","SI","Sinker",0.5,1,"146",13.2,"48","0.268","0.39","0.343",6,6.3,16.7,"0.298","0.448","0.353",45
"Vieira, Thyago",600986,"AZ","FF","4-Seam Fastball",-0.2,0,"167",22.7,"48","0.205","0.487","0.349",23.8,27.1,23.2,"0.198","0.426","0.333",55.6
"Miller, Shelby",571946,"DET","FS","Split-Finger",-2,-3,"160",18.8,"48","0.239","0.457","0.352",27.7,22.9,21.2,"0.227","0.386","0.265",33.3
"Lugo, Seth",607625,"KC","CH","Changeup",0.1,0,"207",6.7,"48","0.2","0.333","0.295",30.3,22.9,21.2,"0.238","0.42","0.309",32.4
"Fleming, Josh",676596,"PIT","CH","Changeup",0.6,1,"160",30.1,"48","0.156","0.2","0.246",15.9,14.6,11.7,"0.236","0.298","0.265",31.6
"Peralta, Freddy",642547,"MIL","CU","Curveball",0.8,2,"217",7.1,"48","0.182","0.341","0.261",37.2,39.6,24.4,"0.162","0.254","0.223",20
"Holton, Tyler",663947,"DET","ST","Sweeper",2,4,"207",15.5,"48","0.13","0.174","0.175",37.9,27.1,18.8,"0.14","0.171","0.159",15.2
"Cleavinger, Garrett",664076,"TB","ST","Sweeper",-1,-2,"180",17,"48","0.25","0.273","0.273",35,41.7,20.8,"0.205","0.267","0.263",29.2
"Miller, Shelby",571946,"DET","SL","Slider",0.1,0,"175",20.6,"48","0.213","0.447","0.285",23,14.6,14.9,"0.271","0.491","0.332",42.5
"Tonkin, Michael",543859,"MIN","SI","Sinker",0.9,2,"243",17.1,"48","0.326","0.442","0.372",17.5,4.2,14.3,"0.39","0.497","0.422",24.4
"Boyd, Matthew",571510,"CLE","CH","Changeup",-0.1,0,"175",26.2,"48","0.261","0.37","0.31",35.2,20.8,21.7,"0.25","0.34","0.273",30.6
"Winckowski, Josh",670174,"BOS","CH","Changeup",-2.7,-4,"156",12.6,"48","0.364","0.477","0.374",8.4,6.3,10.7,"0.272","0.358","0.288",44.2
"Martinez, Justin",679885,"AZ","SL","Slider",2.3,6,"255",21.7,"48","0.178","0.289","0.231",45.1,18.8,25,"0.273","0.389","0.313",27.8
"Mayza, Tim",641835,"NYY","SL","Slider",-1.6,-3,"187",25.6,"48","0.233","0.372","0.291",17.9,18.8,10.1,"0.228","0.451","0.314",37.1
"Johnson, Pierce",572955,"ATL","FF","4-Seam Fastball",0.4,1,"222",24.2,"47","0.194","0.25","0.313",26.6,29.8,17.7,"0.198","0.245","0.31",31.8
"Imanaga, Shota",684007,"CHC","ST","Sweeper",0.3,1,"196",7.6,"47","0.267","0.311","0.274",35.4,31.9,22.4,"0.248","0.335","0.271",33.3
"Oller, Adam",670124,"MIA","SV","Slurve",2.1,4,"183",25.8,"47","0.136","0.159","0.167",32.9,38.3,25.7,"0.178","0.253","0.22",26.9
"Rodríguez, Manuel",655889,"TB","SI","Sinker",0.5,1,"189",31.2,"47","0.316","0.368","0.384",14.4,2.1,4.8,"0.317","0.396","0.369",33.3
"Bazardo, Eduard",660825,"SEA","SL","Slider",0.8,2,"206",46.7,"47","0.222","0.311","0.242",33,36.2,23,"0.212","0.283","0.225",31
"Law, Derek",571882,"WSH","FF","4-Seam Fastball",0.2,0,"185",13.5,"47","0.256","0.419","0.309",18.6,23.4,15.1,"0.25","0.415","0.309",45.5
"Paddack, Chris",663978,"MIN","CU","Curveball",-1.3,-3,"198",13.6,"47","0.326","0.435","0.36",19,10.6,7.8,"0.351","0.554","0.396",46.3
"Uribe, Abner",682842,"MIL","SI","Sinker",-0.5,-1,"166",64.3,"47","0.282","0.436","0.384",20,10.6,17.2,"0.295","0.426","0.381",52.9
"Taylor, Troy",700187,"SEA","FF","4-Seam Fastball",-0.1,0,"188",57.3,"47","0.22","0.415","0.323",15.8,23.4,19.6,"0.226","0.372","0.314",33.3
"Martin, Davis",663436,"CWS","FF","4-Seam Fastball",-1.9,-5,"254",28.5,"47","0.389","0.472","0.454",20.2,21.3,13.9,"0.273","0.37","0.379",34.6
"Houser, Adrian",605288,"NYM","SL","Slider",-2.2,-4,"196",17.3,"47","0.286","0.571","0.382",21.3,8.5,8.7,"0.325","0.626","0.421",43.6
"Marinaccio, Ron",676760,"NYY","FF","4-Seam Fastball",1.9,4,"201",50.9,"47","0.15","0.2","0.249",27.3,25.5,23.1,"0.165","0.216","0.239",37.9
"Suter, Brent",608718,"CIN","SL","Slider",-0.7,-1,"166",16.2,"47","0.261","0.522","0.337",24.7,27.7,20.3,"0.25","0.456","0.31",27.3
"Javier, Cristian",664299,"HOU","ST","Sweeper",0.4,1,"169",29.6,"47","0.205","0.341","0.273",25,17,20,"0.245","0.361","0.277",27
"Houser, Adrian",605288,"NYM","FF","4-Seam Fastball",-0.6,-1,"190",16.8,"47","0.179","0.333","0.299",19.3,25.5,17.6,"0.241","0.455","0.364",48.1
"Miller, Erik",669062,"SF","SL","Slider",-0.7,-2,"208",16.4,"47","0.244","0.415","0.334",37.5,42.6,22.5,"0.18","0.288","0.264",28.6
"Dunning, Dane",641540,"TEX","CH","Changeup",-1.1,-2,"210",12.4,"47","0.233","0.488","0.335",33,25.5,18.5,"0.258","0.441","0.333",29
"Assad, Javier",665871,"CHC","ST","Sweeper",-0.5,-1,"228",9,"47","0.174","0.37","0.237",34.1,27.7,13.4,"0.182","0.382","0.247",30.3
"Suarez, Robert",663158,"SD","SI","Sinker",2.3,4,"158",16.2,"47","0.205","0.227","0.234",7.1,4.3,7.7,"0.261","0.388","0.293",37.2
"Cabrera, Edward",665795,"MIA","SI","Sinker",-2,-3,"160",9.2,"47","0.268","0.439","0.421",13.3,8.5,21.1,"0.331","0.474","0.394",35.1
"Bivens, Spencer",702352,"SF","ST","Sweeper",1,2,"183",23.8,"46","0.205","0.341","0.238",32.6,30.4,23.7,"0.161","0.3","0.208",32.3
"Payamps, Joel",606303,"MIL","SI","Sinker",3.9,7,"174",19.4,"46","0.163","0.302","0.249",13.3,0,0,"0.288","0.468","0.35",37.2
"Hudson, Bryan",663542,"MIL","FC","Cutter",-0.2,0,"227",24.5,"46","0.209","0.512","0.31",18,13,15.8,"0.264","0.518","0.345",44.7
"Kelly, Joe",523260,"LAD","SI","Sinker",1.1,2,"162",29.3,"46","0.27","0.27","0.333",9.5,8.7,16.7,"0.254","0.289","0.329",30.3
"Henry, Tommy",674072,"AZ","CU","Curveball",-2.7,-5,"168",23.8,"46","0.268","0.561","0.405",12.3,26.1,20.7,"0.274","0.486","0.365",37.9
"Zerpa, Angel",672582,"KC","SL","Slider",0.8,2,"248",26.1,"46","0.214","0.333","0.261",21.2,15.2,9.3,"0.253","0.417","0.316",30.6
"Bradish, Kyle",680694,"BAL","SL","Slider",1.1,2,"201",29.8,"46","0.171","0.244","0.271",33.7,32.6,21.4,"0.171","0.214","0.241",23.1
"Estes, Joey",683155,"OAK","CH","Changeup",-3.1,-7,"222",11,"46","0.357","0.738","0.5",20.8,13,16.7,"0.343","0.653","0.447",44.4
"Harris, Hogan",663687,"OAK","CU","Curveball",-0.2,0,"190",15.7,"46","0.244","0.311","0.253",33.8,41.3,26.8,"0.2","0.263","0.212",34.6
"Medina, Luis",665622,"OAK","SL","Slider",-0.7,-1,"181",25.1,"46","0.262","0.357","0.308",30.8,26.1,20,"0.197","0.313","0.261",33.3
"Mize, Casey",663554,"DET","SI","Sinker",-0.1,0,"150",8.4,"46","0.318","0.364","0.367",7.7,2.2,4.2,"0.32","0.377","0.324",39.5
"Booser, Cam",592155,"BOS","FC","Cutter",0.5,1,"246",35.4,"46","0.325","0.45","0.385",31.8,15.2,30.4,"0.225","0.327","0.297",36.4
"Keller, Mitch",656605,"PIT","CU","Curveball",-0.1,0,"273",9.6,"46","0.233","0.442","0.311",29.3,17.4,17,"0.293","0.432","0.339",34.3
"Lange, Alex",656638,"DET","CU","Curveball",0.1,0,"218",57.8,"46","0.195","0.293","0.283",43.3,30.4,18.7,"0.243","0.295","0.286",44.4
"Gonzales, Marco",594835,"PIT","FF","4-Seam Fastball",-1.5,-3,"175",32.1,"46","0.35","0.5","0.406",13.6,13,10.3,"0.325","0.654","0.445",57.1
"Wentz, Joey",666214,"PIT","CH","Changeup",-1.3,-3,"234",19.1,"46","0.279","0.419","0.327",40.4,30.4,21.9,"0.21","0.298","0.251",27.6
"Leasure, Jordan",673929,"CWS","SL","Slider",-5.8,-9,"161",28.7,"46","0.419","0.744","0.508",28,21.7,20.8,"0.316","0.5","0.374",45.5
"Darvish, Yu",506433,"SD","ST","Sweeper",1.6,3,"176",14,"46","0.214","0.333","0.276",26.1,26.1,20.3,"0.191","0.308","0.255",23.3
"Winn, Keaton",676775,"SF","SI","Sinker",-3.8,-6,"163",19.2,"46","0.41","0.692","0.497",6.6,6.5,13.6,"0.384","0.634","0.476",52.8
"Black, Mason",696131,"SF","ST","Sweeper",-2.9,-5,"168",25.3,"46","0.318","0.591","0.399",16,13,8.8,"0.295","0.541","0.373",31.6
"Barlow, Scott",605130,"CLE","FF","4-Seam Fastball",-1,-2,"214",20.9,"46","0.325","0.5","0.401",17.2,10.9,13.9,"0.345","0.45","0.389",54.3
"Thielbar, Caleb",573204,"MIN","CU","Curveball",0.7,1,"220",24.8,"45","0.079","0.158","0.223",36.4,33.3,19,"0.142","0.231","0.235",4.2
"Woods Richardson, Simeon",680573,"MIN","CU","Curveball",1.9,4,"213",9.3,"45","0.186","0.326","0.239",22.1,22.2,20.8,"0.276","0.394","0.308",42.4
"Iglesias, Raisel",628452,"ATL","SL","Slider",1.9,4,"192",20.7,"45","0.163","0.279","0.216",41.9,28.9,22.4,"0.153","0.252","0.182",25.8
"Gallen, Zac",668678,"AZ","SL","Slider",-1.1,-2,"219",8.7,"45","0.31","0.476","0.363",33.7,13.3,11.5,"0.297","0.48","0.354",38.9
"Cecconi, Slade",677944,"AZ","CH","Changeup",-0.6,-1,"157",12.2,"45","0.227","0.432","0.278",26.9,20,16.7,"0.202","0.256","0.201",19.4
"Garabito, Gerson",642520,"TEX","CU","Curveball",1.6,3,"167",33.9,"45","0.171","0.171","0.207",29.7,24.4,18.6,"0.214","0.296","0.248",19.4
"Crouse, Hans",668968,"LAA","SL","Slider",-1.2,-2,"170",38.9,"45","0.19","0.405","0.285",45.1,42.2,28.8,"0.15","0.355","0.244",39.1
"Quintana, Jose",500779,"NYM","SV","Slurve",-0.1,0,"168",6,"45","0.195","0.366","0.274",28.4,26.7,18.8,"0.2","0.313","0.24",32.3
"Blanco, Ronel",669854,"HOU","CU","Curveball",2.2,6,"258",9.4,"45","0.071","0.071","0.107",37.6,33.3,22.7,"0.143","0.18","0.178",22.2
